SK_ID_CURR,TARGET,kmeans_cluster,hdbscan_cluster,gaussian_mixture_cluster
449266,0,0,6,1
299224,0,0,6,1
118890,0,1,-1,3
186297,0,0,6,1
176195,1,0,6,0
226111,0,0,6,2
178993,0,0,6,1
104253,0,0,6,1
138485,0,0,6,1
402634,0,0,6,0
174108,0,0,6,1
211622,0,0,-1,4
452073,0,0,6,1
127732,1,1,-1,3
249429,0,1,-1,3
302402,0,0,6,1
283480,0,0,6,0
397538,0,0,6,1
190207,0,1,6,2
444003,0,0,-1,2
370281,0,0,6,2
243349,0,0,6,1
168631,0,0,-1,0
125929,0,0,6,1
240498,0,0,-1,1
192902,0,0,6,1
281263,0,0,6,0
245384,0,0,6,1
419306,1,1,-1,2
241614,0,1,-1,3
231803,0,0,6,2
277850,1,0,6,0
128334,0,1,6,2
112774,0,0,6,1
318727,0,1,-1,2
368049,0,1,-1,3
265351,0,0,-1,4
269368,1,1,6,2
331198,0,0,6,1
253524,0,1,0,2
408322,0,1,-1,2
373450,0,0,-1,1
364841,1,1,-1,3
138256,0,1,-1,2
176877,0,0,6,1
445793,0,0,6,0
281836,0,0,6,0
404297,0,0,6,1
441623,0,0,6,2
358346,0,0,6,1
403066,0,1,6,2
339352,0,1,-1,3
441589,0,0,6,1
104532,0,0,6,1
204288,0,0,6,1
256932,0,0,6,0
317674,0,1,6,2
246851,0,0,6,0
196023,0,1,-1,3
159959,0,1,-1,3
437582,0,0,6,1
292343,0,0,6,1
367444,0,1,-1,2
119152,0,0,6,1
150566,0,0,-1,2
311923,0,0,-1,2
165151,0,0,6,0
400222,0,1,1,4
173199,0,1,6,2
379856,1,0,6,0
161747,1,0,6,1
392724,0,0,6,1
326431,0,0,6,2
380957,0,0,6,1
348074,0,1,-1,3
317441,0,0,6,2
158250,0,1,-1,2
257211,0,0,6,1
131064,0,0,6,1
261924,0,0,6,0
115148,0,1,6,2
105896,0,0,-1,4
145003,0,0,6,2
245349,0,0,-1,2
351089,0,1,6,2
418320,1,0,6,1
146403,1,1,6,2
391629,0,0,6,1
443966,0,0,6,1
269621,0,0,6,1
289563,0,1,-1,3
370861,0,1,6,2
270421,0,0,6,1
250499,0,0,6,0
220550,0,0,6,1
185933,0,1,-1,4
104527,0,0,6,1
160383,0,0,6,2
272662,0,0,6,0
104573,0,1,-1,2
138542,0,1,-1,4
237389,0,0,6,1
124865,0,0,6,0
396298,0,0,6,0
405548,0,0,6,1
264192,0,1,-1,4
424982,0,0,6,0
417297,0,1,-1,3
219476,0,1,-1,2
311616,0,0,-1,1
369420,0,0,6,1
415304,0,1,-1,3
258243,0,0,6,1
201625,0,0,6,0
399649,0,0,6,1
224457,0,0,6,0
419041,0,0,-1,4
190202,0,1,6,2
110992,1,0,6,0
456018,0,1,-1,2
370335,0,0,6,1
306310,0,0,-1,4
169886,0,1,6,2
211077,0,0,6,2
318901,0,0,6,0
356071,0,0,6,1
278405,0,1,-1,4
107985,0,0,6,0
146999,0,0,6,1
266950,0,1,-1,2
208626,0,0,6,1
106227,0,0,6,1
410609,0,1,-1,3
183636,0,0,6,1
168231,0,1,-1,3
191107,0,0,6,1
149448,0,0,6,1
377958,0,0,6,2
350153,0,0,6,0
429395,0,0,6,2
175812,1,0,6,1
131669,0,0,6,1
114769,0,0,6,2
454805,0,0,6,1
442357,0,0,-1,0
203521,0,0,6,1
447779,1,0,6,1
247971,0,1,6,2
224367,0,0,6,1
144141,0,0,6,0
301361,0,0,-1,2
325667,0,1,-1,3
207514,0,1,-1,2
437642,0,0,6,1
153201,0,1,6,2
237870,0,0,6,0
216967,0,1,-1,3
182913,0,0,6,0
362546,0,0,6,0
131342,0,0,6,1
304785,0,1,-1,3
426526,0,1,-1,3
367018,0,0,6,2
114726,0,0,6,1
330920,0,0,6,1
410943,0,0,6,1
290383,0,0,6,2
407116,0,1,-1,3
386892,0,0,6,1
353485,0,0,6,0
246174,0,1,-1,4
425719,0,0,-1,2
183024,0,1,-1,3
200418,0,1,-1,3
371142,0,1,6,2
454896,0,0,6,1
350753,0,0,6,0
454888,1,0,6,0
134048,1,0,6,1
145059,0,0,6,0
287657,0,1,6,2
280519,0,0,6,2
310232,0,1,-1,2
376408,0,1,-1,3
321703,0,1,-1,2
283082,0,0,6,1
181685,0,0,6,0
395168,0,0,6,2
316871,0,0,6,0
256591,0,0,6,0
208305,0,1,-1,4
434822,0,0,6,1
128914,0,0,6,2
197095,0,0,6,1
213379,0,0,6,1
246279,0,0,6,1
350687,0,0,6,1
440950,0,0,6,1
183578,0,0,-1,1
399532,0,0,6,1
170638,0,0,6,0
272389,0,0,6,1
356445,0,1,-1,3
354076,0,0,6,1
390799,0,0,6,2
109600,1,1,6,2
412896,1,0,6,0
394083,0,1,-1,2
407803,0,0,6,2
338235,0,0,6,2
164185,1,0,-1,2
335474,0,0,-1,4
426807,0,0,6,0
253889,0,0,-1,1
236317,0,1,6,2
169078,0,0,6,1
436823,0,1,-1,3
354605,0,0,6,0
455474,0,0,6,0
124345,0,1,6,2
346493,0,1,-1,2
130669,0,0,6,1
215946,0,1,4,3
173664,0,0,6,1
256056,0,0,6,2
370736,1,0,6,1
372951,0,1,-1,3
144235,0,1,-1,3
280514,0,0,6,2
455998,0,0,6,1
287408,1,0,6,1
274315,0,1,-1,3
366805,0,1,-1,2
217542,0,0,6,0
106483,0,0,6,2
318032,0,0,6,1
358329,0,0,6,1
380444,0,0,6,1
158022,1,0,6,1
332411,0,1,6,2
425798,0,1,-1,2
334551,0,1,-1,2
378373,1,0,6,1
442557,0,0,6,1
438696,0,1,-1,2
414135,0,1,-1,3
170793,0,0,6,2
137603,0,0,6,1
398593,0,0,6,1
377284,0,0,6,1
336174,0,0,6,0
286395,0,1,-1,4
209722,0,1,6,2
377651,0,1,-1,4
279911,0,0,6,1
336478,0,0,6,2
209935,0,0,6,1
145384,0,0,6,0
317577,0,1,6,2
160506,0,0,-1,4
190275,0,1,6,2
307085,0,0,6,0
215555,0,1,-1,2
238542,0,0,6,2
333961,0,0,6,2
212297,0,1,6,2
348499,0,0,6,2
198011,1,1,-1,3
259091,0,0,6,1
368071,0,0,-1,2
107565,0,0,6,1
435186,0,0,-1,4
295817,0,1,6,2
216678,0,1,6,2
130285,0,1,-1,2
430870,0,1,-1,2
387046,0,0,6,1
426080,0,0,6,0
336555,0,0,6,0
444542,0,0,6,0
128703,0,0,6,1
138975,0,0,6,1
182643,0,1,-1,2
272227,0,1,-1,2
355231,0,0,6,2
275748,0,0,6,1
289225,0,0,6,0
138630,0,1,-1,3
444736,0,1,-1,3
277316,0,0,6,0
207899,0,1,-1,3
138645,0,0,6,1
390907,0,1,-1,3
421852,0,0,6,0
157470,0,0,6,0
219255,1,1,-1,3
300907,0,0,6,1
110182,0,0,6,1
277155,0,0,6,0
150308,0,0,-1,4
302838,1,0,6,2
201478,0,1,6,2
298854,0,0,6,1
201897,0,1,-1,3
175117,0,1,-1,3
242872,0,0,6,0
172901,1,0,6,1
281368,0,0,6,1
265635,0,0,6,2
284746,0,0,6,1
383262,0,0,6,1
297131,0,0,6,0
386349,0,0,6,1
406998,1,0,6,1
170058,0,0,6,1
344548,0,0,6,0
231971,0,0,6,1
267533,0,0,6,0
377945,0,1,-1,3
407560,0,0,6,1
121716,0,1,-1,3
114778,0,0,6,1
394018,0,0,6,1
196776,1,1,-1,4
339469,0,0,6,1
246952,0,0,6,2
326376,0,0,6,2
373399,0,1,6,2
209477,1,0,6,2
256093,0,0,6,1
198180,0,0,-1,4
415998,0,0,6,1
234533,1,0,-1,4
283230,0,0,6,1
228448,0,0,6,2
286810,1,0,6,2
404131,0,0,6,1
281693,0,0,6,0
316887,0,0,6,0
218110,0,0,6,0
226069,0,0,6,0
129565,0,0,6,0
290731,0,0,-1,1
402215,0,0,6,1
412981,0,1,-1,3
145901,0,1,6,2
173582,0,0,6,0
120301,0,1,-1,3
358398,0,0,6,1
253454,0,0,6,1
152094,0,1,-1,3
100682,0,0,6,0
166182,0,0,6,1
132393,0,0,6,1
143895,0,0,-1,4
165925,0,1,-1,3
455475,0,0,-1,1
421039,0,0,6,2
166666,1,0,6,1
357553,0,0,6,1
338165,0,1,6,2
172244,0,0,6,1
157707,0,0,-1,2
185434,0,0,6,2
348417,0,0,6,2
162701,0,0,6,0
446495,0,1,-1,3
449337,0,0,-1,2
217033,0,0,6,1
111939,0,0,6,2
103384,1,0,6,1
317017,0,0,6,1
346032,0,0,6,1
341461,1,1,-1,3
299124,0,0,6,0
214696,0,1,-1,3
326690,0,0,6,1
120822,0,0,-1,4
160622,0,0,6,1
369286,0,1,6,2
404773,1,1,-1,3
244437,0,0,6,1
194219,0,0,6,0
382776,0,1,-1,4
419553,0,1,-1,2
198848,0,0,6,0
246977,0,0,6,2
348732,0,0,6,2
302030,0,0,6,0
203922,0,0,6,0
272344,0,1,-1,4
343042,0,1,-1,3
348166,0,1,-1,3
183516,0,0,6,1
431262,0,0,6,1
306654,0,0,6,2
281412,0,1,-1,3
249022,1,0,-1,0
368869,0,0,6,2
330054,0,1,-1,2
333949,0,0,6,2
291952,0,1,6,2
209481,0,0,-1,2
132052,0,0,6,2
203083,0,0,6,1
322853,0,0,6,0
320679,0,0,6,2
371589,0,0,6,1
149630,1,0,-1,1
271779,0,0,6,2
259294,0,0,-1,2
313743,0,1,-1,3
123390,0,0,6,1
321912,0,0,6,1
197591,0,0,-1,4
452977,0,0,-1,1
179302,0,0,6,1
234041,0,1,6,2
278437,0,0,6,1
137532,0,1,-1,2
237974,0,0,6,1
215996,0,1,-1,2
397700,0,0,6,2
382999,1,0,6,1
426517,0,1,-1,2
262516,0,0,6,1
262073,0,0,6,1
156394,0,0,6,1
355898,0,1,-1,3
439001,0,0,-1,4
104966,0,1,-1,4
270274,0,0,-1,4
253129,0,1,-1,4
275591,0,1,6,2
113911,0,0,-1,0
432128,0,1,6,2
171333,0,0,6,0
256728,0,1,6,2
159092,0,0,6,0
298503,0,0,6,0
291699,0,0,6,2
398810,0,1,-1,3
252398,0,0,-1,2
217649,0,1,-1,3
196993,0,0,6,0
451448,0,0,6,1
171822,0,0,6,1
138010,0,0,6,2
444537,0,0,6,1
181036,0,0,6,0
109838,0,0,-1,2
238745,0,0,6,1
258421,0,0,6,1
107356,0,0,6,0
129807,0,1,-1,2
320080,0,0,6,0
444355,1,1,-1,3
434846,0,1,6,2
411267,0,1,-1,3
269154,0,1,6,2
296411,0,0,6,1
408153,0,0,6,1
143073,0,0,6,1
363557,0,0,6,1
129636,0,1,-1,3
196949,0,1,-1,4
160731,0,0,6,1
104619,0,0,6,0
210011,0,0,6,0
212583,0,0,6,1
284389,0,1,-1,2
251451,0,0,6,1
400727,0,1,6,2
195535,1,0,6,2
424574,0,0,-1,4
240640,0,0,6,1
297775,0,1,-1,4
191252,0,0,-1,2
128786,0,0,-1,1
131835,0,0,6,2
385675,0,1,-1,3
414147,0,0,6,0
331845,0,0,-1,1
182284,0,1,-1,2
261767,0,0,-1,0
285071,0,0,6,1
425940,0,1,-1,4
417068,0,0,6,0
190571,0,0,6,2
219022,0,1,-1,3
378021,0,0,6,2
170852,0,0,6,0
363614,0,0,6,0
188264,0,0,6,0
172427,0,0,6,1
418016,0,1,-1,2
196255,0,0,6,1
393432,1,0,6,2
214755,0,0,6,1
445914,0,1,-1,3
193590,0,0,-1,4
278156,0,0,6,1
138567,0,0,6,2
444817,0,0,6,2
261001,0,0,-1,4
388732,0,1,-1,3
212489,0,0,6,1
409292,0,0,6,1
363289,0,0,6,0
226068,0,0,6,0
255291,0,0,6,0
147098,0,0,6,0
288055,0,0,6,2
223434,0,0,6,0
179684,1,0,-1,4
132684,0,0,6,0
454235,0,0,6,1
100949,0,0,6,1
292685,0,0,6,0
160345,0,1,-1,3
398356,0,1,-1,2
429889,0,0,6,1
349585,1,0,6,0
263125,1,0,6,0
114131,0,0,-1,2
217759,0,1,-1,3
249219,0,0,6,1
123337,0,1,-1,4
136361,0,0,-1,1
208647,0,0,6,0
314927,0,0,6,0
250072,0,0,6,1
197570,0,0,-1,2
369933,0,0,6,1
122844,0,0,6,1
156261,0,0,6,0
407387,0,0,6,1
260864,0,1,-1,3
216224,0,1,-1,3
363921,0,0,6,2
167745,0,0,6,1
216401,0,0,-1,2
238652,0,0,6,0
355606,0,0,-1,4
246965,0,1,6,2
101119,0,0,-1,4
298411,0,0,6,1
186644,0,0,6,1
160063,0,0,6,0
337327,0,0,6,0
312560,0,1,-1,3
217348,0,0,6,0
109578,1,0,6,0
342331,0,1,-1,3
285936,0,1,-1,2
389045,0,0,6,0
159431,0,1,-1,2
231222,0,0,6,0
271320,0,1,-1,3
329061,0,1,-1,3
199874,0,0,-1,2
324755,0,0,6,1
158317,0,0,6,0
421813,0,0,6,0
255369,0,0,6,1
420515,0,0,6,0
200605,0,0,6,0
220505,0,0,-1,2
110972,0,1,-1,3
315491,0,0,6,1
167234,0,0,-1,2
154539,0,0,6,1
259631,0,0,6,0
218316,0,0,6,0
105362,0,0,6,1
333064,0,0,6,0
115855,0,1,-1,2
173848,0,0,6,1
248537,0,0,6,1
351111,1,1,-1,3
360235,0,0,6,0
262503,0,0,6,0
316773,0,0,6,2
352530,0,0,6,1
221559,0,0,6,2
353477,0,1,-1,4
387150,0,0,-1,2
365388,0,0,6,1
431049,0,1,-1,3
244368,0,0,6,1
220711,0,1,6,2
340036,0,0,6,1
373187,0,0,6,1
291471,0,0,6,0
310959,0,0,6,1
260743,0,0,6,0
133428,0,0,6,2
161229,0,0,6,0
411682,0,1,-1,2
388546,0,0,6,1
307188,0,0,6,1
177608,1,0,6,1
285659,0,0,6,0
272601,1,1,-1,3
221777,0,0,6,0
352193,0,1,-1,3
355151,0,1,-1,3
136378,0,1,6,2
319056,0,0,6,2
215425,0,1,-1,3
197819,0,0,-1,1
278448,0,1,-1,4
280239,0,0,6,2
291613,0,0,6,1
217517,0,0,6,2
252883,0,1,-1,3
323054,0,0,6,0
159306,0,0,6,2
251337,0,0,6,2
142640,0,0,6,1
346757,0,1,-1,3
343596,0,0,6,0
205593,0,1,-1,2
253042,0,0,6,0
198401,1,1,-1,3
221244,0,0,6,0
407565,1,0,6,0
342919,0,0,6,0
289106,0,0,6,1
203016,0,0,6,1
382523,1,0,6,1
438086,0,0,-1,2
278985,0,0,6,1
353686,0,0,6,0
401944,0,1,6,2
336011,0,1,-1,4
306106,0,0,6,1
169551,0,1,-1,3
300798,0,1,-1,3
137961,0,0,6,1
359926,0,0,6,0
161906,0,0,6,1
165768,0,0,6,0
409843,0,0,6,1
102515,0,0,6,0
210813,0,0,6,0
411071,0,1,-1,3
272080,0,0,6,0
335048,0,0,6,1
132427,0,0,6,1
433227,0,0,6,0
364943,0,0,6,1
229122,0,0,6,2
223676,0,1,-1,2
264287,0,0,6,0
430384,0,0,-1,1
190738,0,0,-1,0
411204,0,0,6,1
349475,0,0,6,1
362672,0,0,6,0
336130,0,0,6,2
377663,0,1,-1,3
302629,0,0,6,1
432928,0,0,6,1
168270,0,1,-1,2
101970,1,0,6,2
255689,0,0,6,2
160024,0,0,6,1
200281,0,0,6,0
337216,1,0,6,2
155487,0,1,-1,3
137636,0,0,6,1
252140,0,0,-1,4
358545,0,0,6,1
225299,0,0,6,1
339296,0,1,6,2
203925,1,1,-1,3
190148,0,1,-1,3
275733,0,0,6,1
158380,0,0,6,0
110653,1,0,6,0
273672,0,0,6,1
382731,0,1,-1,2
334413,0,0,6,1
401632,0,1,6,2
357989,1,1,-1,3
422255,0,0,6,1
213718,0,0,-1,2
340207,0,1,-1,3
153453,0,0,6,1
344259,0,0,6,1
137612,0,1,-1,2
428226,0,0,6,1
407823,0,0,6,1
244510,0,1,-1,2
269095,0,0,6,0
241518,0,1,-1,2
163596,0,0,6,1
208309,0,0,6,1
420811,0,0,6,0
449326,0,0,-1,2
355110,1,1,6,2
310303,0,0,-1,4
108290,0,0,6,1
306190,0,0,6,2
394420,0,1,-1,4
284928,0,0,6,1
443067,0,0,6,1
331744,0,0,6,1
328627,0,0,6,0
421370,0,1,6,2
261748,0,0,-1,1
270967,0,0,6,1
127602,0,0,-1,2
141953,0,0,-1,1
218233,0,1,-1,4
422672,0,0,6,0
146397,0,0,6,1
129786,0,0,6,1
375422,0,1,-1,3
147528,0,0,6,2
317063,0,1,-1,3
305530,0,0,-1,4
367936,0,0,-1,2
166083,0,0,-1,2
451298,0,0,-1,1
295391,0,0,6,2
378984,0,1,-1,2
201225,0,0,6,0
194704,0,0,-1,4
128550,0,0,-1,2
121942,0,1,-1,3
156266,1,0,6,1
313105,0,1,-1,3
225414,0,0,6,1
145376,0,0,6,0
338803,0,0,6,1
143960,0,0,6,1
349010,0,0,6,0
402405,0,1,-1,4
105334,0,0,6,0
386011,0,0,6,0
346366,0,0,6,0
317794,0,0,6,1
230125,0,0,6,0
315987,0,0,6,1
265306,0,0,6,0
299114,0,0,6,1
116414,0,0,6,1
250933,0,0,6,1
331296,0,0,-1,2
354343,0,0,-1,2
308849,0,0,6,1
193698,0,0,6,1
437543,0,1,-1,2
423253,1,0,-1,0
228807,0,0,6,1
341180,0,0,-1,2
259257,0,1,-1,3
365856,0,0,6,1
398370,0,0,6,1
395115,0,1,-1,3
436179,0,1,-1,2
122680,0,0,6,0
338307,0,0,6,1
145228,0,0,6,2
253936,0,0,6,1
295682,0,1,-1,2
120705,0,1,-1,2
256011,0,1,-1,2
376559,0,1,-1,3
214822,0,0,6,1
377911,0,0,6,2
142525,0,0,-1,2
266002,0,1,6,2
445409,0,0,6,1
192906,1,1,-1,3
104805,0,0,6,1
154553,0,1,-1,3
151318,0,0,6,1
178893,0,0,-1,4
279350,0,0,6,0
297961,0,1,-1,2
430751,0,0,6,0
186361,0,1,-1,3
342081,1,1,-1,3
235019,0,0,6,1
260677,0,0,6,1
305618,0,0,6,2
395080,0,1,-1,3
143078,0,0,6,0
317180,0,0,6,2
226951,0,0,6,1
358113,0,0,6,1
271727,0,1,6,2
213011,0,0,6,0
193687,0,0,6,1
103435,0,0,6,1
268751,0,0,-1,0
274254,0,0,6,1
389557,0,0,6,1
326552,0,1,-1,2
302986,0,0,6,0
219683,0,0,6,1
229034,0,1,-1,2
245547,0,0,6,0
440231,0,0,6,0
198797,1,0,6,1
271121,0,0,6,0
272423,0,0,6,1
254166,0,1,-1,2
318961,0,0,6,0
210855,0,1,6,2
308579,0,1,6,2
401688,0,0,6,1
119153,0,0,-1,1
186039,0,1,-1,3
348675,0,0,6,1
309894,0,1,-1,2
428677,0,0,6,1
269617,0,0,6,1
360194,0,0,6,1
141921,0,0,6,1
293296,0,0,6,2
138757,0,0,-1,2
196259,0,0,6,1
133835,0,1,-1,3
132623,0,0,6,2
332048,0,0,6,1
178280,0,0,-1,2
256865,0,0,6,2
260606,0,1,-1,2
195398,0,1,-1,3
226550,0,0,6,1
300047,0,0,6,1
315675,0,0,-1,1
312018,0,0,6,0
267560,0,1,6,2
323096,0,0,6,1
233560,0,0,6,1
397791,0,0,6,0
355653,0,0,6,1
147701,0,1,-1,3
234321,0,0,6,1
396720,0,0,6,2
221188,0,1,-1,3
223245,0,0,6,0
229235,1,1,6,2
109492,0,1,-1,4
207122,0,1,6,2
218594,0,0,6,1
163871,0,0,6,1
340147,0,0,-1,0
377227,0,0,6,1
192047,0,0,6,1
401026,0,0,6,0
101083,0,0,6,0
395682,0,1,-1,4
152691,0,0,-1,4
408614,0,0,6,2
125028,0,0,-1,1
342402,0,0,6,1
219459,0,1,0,2
303523,0,0,6,1
110536,0,0,6,1
420668,0,0,-1,4
145461,0,0,6,2
423865,1,1,-1,3
388547,0,0,6,0
359010,0,1,-1,4
234964,0,0,6,2
252666,0,0,6,2
426116,0,1,-1,2
261466,0,1,-1,3
391332,0,0,6,0
171714,0,0,6,2
371721,0,0,6,2
222666,0,0,6,1
206154,0,0,6,0
213047,0,0,6,1
438854,0,1,6,2
450193,0,0,6,2
384553,0,1,-1,3
161108,0,0,6,1
139430,1,0,6,0
162107,0,1,-1,3
449325,0,1,-1,2
417284,0,0,6,1
326000,0,0,6,1
242588,0,0,6,1
172180,0,0,6,0
455308,0,0,6,1
104223,0,0,6,1
335705,0,1,-1,3
140806,0,0,6,2
441253,0,0,6,2
423633,0,0,6,1
301700,0,0,-1,0
403270,0,1,-1,3
122083,0,0,6,1
264261,0,1,6,2
443151,1,0,6,2
349807,0,1,-1,3
138032,0,0,6,1
286116,0,0,6,0
274567,0,0,6,2
429906,0,1,-1,3
377913,0,0,-1,1
435367,0,0,6,1
114963,0,1,-1,2
400323,0,0,6,1
382500,0,0,6,0
252794,0,0,6,1
207674,0,0,6,0
435331,0,0,6,1
442773,0,0,6,1
363172,0,0,6,2
360575,0,1,6,2
224695,0,0,6,1
368970,0,0,6,0
426883,1,1,6,2
350678,0,1,-1,3
414722,0,0,6,2
127711,0,0,6,1
181741,0,0,6,0
310845,0,0,6,0
343915,0,0,6,1
368437,0,1,6,2
404761,0,0,6,0
371133,0,1,-1,3
364939,1,0,6,1
291478,0,1,-1,2
178923,0,1,-1,2
314845,0,1,-1,2
241701,0,1,-1,2
279158,0,0,6,2
336303,0,0,6,1
351650,0,1,-1,3
366379,1,1,-1,3
130341,0,1,-1,2
135486,0,0,6,1
375881,0,1,-1,4
240333,0,0,-1,2
171845,0,1,-1,4
389979,0,0,6,0
303496,0,1,-1,3
313769,0,0,6,1
271688,0,0,6,2
417135,0,0,6,2
454693,1,1,7,2
146019,0,0,6,0
360409,0,0,6,1
153376,0,0,6,0
228787,0,0,6,1
171908,0,1,-1,3
276220,0,0,6,1
437088,0,0,6,1
271131,0,1,6,2
276646,0,0,6,1
325032,0,0,6,1
395817,0,0,6,1
219467,0,0,-1,1
417728,0,1,-1,3
429681,0,0,-1,2
297235,0,0,-1,1
351309,0,0,-1,4
182283,0,0,-1,1
419216,0,0,6,1
152000,0,0,6,0
152347,0,0,6,0
119357,1,1,-1,3
391416,0,1,-1,2
395229,0,0,6,1
167511,1,1,-1,3
320382,0,1,-1,4
312359,0,0,6,2
454025,0,1,-1,2
253337,0,0,6,0
277234,1,1,-1,3
265281,0,0,6,0
195701,0,1,-1,3
345208,0,0,6,0
370849,0,0,6,0
102217,1,1,-1,3
211920,0,0,6,1
241824,1,1,-1,3
218861,0,0,-1,1
252955,1,0,6,0
330335,0,0,6,1
157110,0,1,0,2
317780,0,0,6,0
453902,0,0,-1,4
246549,0,1,-1,2
379232,0,1,-1,4
418099,0,0,6,1
301167,0,0,6,0
217640,0,0,6,1
238248,0,1,-1,3
204872,0,0,6,1
305126,0,1,-1,3
190115,0,1,-1,2
229669,0,1,0,2
310011,0,0,6,0
453055,0,1,-1,2
231919,0,0,-1,2
347118,0,0,6,0
236135,0,0,6,0
310395,1,0,6,1
302913,0,0,6,1
355748,1,0,6,0
152165,0,0,6,1
287891,0,1,5,2
157355,0,0,6,1
315070,1,1,6,2
306131,0,0,6,0
448088,0,0,6,2
358552,0,0,6,0
448562,0,0,6,0
129098,0,1,-1,2
281895,0,0,6,0
178279,0,1,-1,2
154360,0,0,6,2
389197,0,0,6,1
148562,0,0,6,1
258675,0,1,-1,3
281408,0,0,6,1
245673,0,0,6,1
153813,0,1,-1,3
219722,0,1,-1,3
135671,0,0,6,1
269323,0,0,6,0
438545,0,0,6,0
239643,0,1,-1,3
303237,0,0,6,2
285969,0,0,6,0
298409,0,0,6,1
245300,0,1,6,2
320055,0,0,6,1
117127,0,1,-1,2
429175,0,0,6,1
117241,0,0,6,1
201340,0,0,6,0
270308,0,0,6,2
130884,0,0,6,1
218396,0,0,-1,1
309628,0,1,6,2
215759,0,0,6,1
306385,0,0,-1,0
381544,0,1,-1,2
122100,0,1,-1,4
134221,0,0,6,0
172766,1,0,6,1
328597,0,1,-1,4
122613,0,0,6,2
352984,0,1,-1,2
100805,0,0,6,0
283364,0,0,-1,2
377295,0,0,-1,2
383902,0,1,-1,3
328923,0,1,-1,3
334451,0,0,-1,1
405452,1,0,6,0
282032,0,1,6,2
185882,0,0,6,2
386584,0,0,6,1
194894,0,0,6,0
350345,0,0,6,1
267838,0,0,6,1
309067,0,0,6,2
302376,0,1,-1,2
377304,0,1,-1,4
119936,0,0,6,1
308835,0,1,-1,2
194953,0,0,6,2
219288,0,1,-1,3
292510,0,0,6,1
367278,0,0,6,1
238058,0,0,6,1
443245,0,0,6,1
213696,0,1,-1,3
391697,0,1,-1,2
326663,0,1,-1,3
336853,0,1,-1,3
147295,0,0,6,1
204379,0,0,6,0
199170,0,0,6,1
260163,0,0,6,1
285331,0,0,6,1
126829,0,0,6,1
241238,0,1,6,2
428182,0,0,6,0
255928,0,1,-1,3
223301,0,1,6,2
137495,0,0,6,1
383479,0,1,6,2
222754,0,0,6,0
364504,0,0,6,2
391754,0,0,6,1
145274,0,0,6,1
222363,0,0,6,0
240553,0,0,6,2
352209,1,0,6,1
219513,1,0,-1,1
308970,0,0,-1,4
435481,0,0,6,1
142324,0,1,-1,3
445650,0,1,-1,2
403045,0,1,-1,3
321319,0,0,6,1
266991,0,0,6,0
414955,0,1,6,2
183070,0,0,-1,4
259778,0,0,6,0
124459,0,0,6,1
362717,0,0,6,2
143886,0,0,6,1
154436,0,0,6,1
128540,0,0,6,1
302857,0,0,6,1
264081,0,1,-1,3
287345,0,0,6,1
197027,0,0,6,2
183557,0,0,6,1
110382,0,0,6,0
167034,0,0,-1,2
104790,0,0,6,1
181857,0,0,-1,4
283918,0,1,-1,3
308913,0,0,6,1
233669,0,0,6,1
327234,0,0,6,1
134507,0,0,6,0
152718,1,0,6,1
116200,0,0,6,0
232826,0,0,6,1
217515,1,0,6,1
387235,0,1,-1,3
237941,1,0,-1,1
398372,0,0,6,1
370991,0,0,6,1
341246,0,1,-1,4
196779,0,0,6,1
231046,0,0,6,0
391044,0,0,6,0
448159,0,0,6,1
428657,1,0,6,1
184756,0,0,6,2
165116,0,1,6,2
179453,0,0,6,1
147949,0,1,-1,3
205702,1,1,-1,4
148114,0,1,-1,3
450596,0,0,6,2
152513,0,0,6,1
263266,0,0,6,1
145628,1,0,6,1
143356,0,0,6,0
272625,0,0,6,0
331906,0,0,6,2
437139,0,1,6,2
196338,0,0,6,0
409644,0,1,-1,4
335746,0,0,-1,0
255993,0,0,6,1
143069,0,1,-1,3
262736,0,0,6,0
322808,0,0,6,1
433988,0,0,6,2
433514,0,1,6,2
391112,0,0,-1,2
277873,0,1,-1,3
106559,0,0,-1,2
154228,0,1,-1,3
224644,0,0,6,2
206090,0,0,6,1
383217,1,0,6,0
348433,1,1,-1,4
421797,0,0,6,1
437638,0,1,-1,3
389912,0,1,-1,3
370089,0,0,6,1
126544,0,0,6,2
183522,0,0,6,1
146445,0,0,6,1
255132,0,0,6,0
314244,0,1,6,2
246330,0,0,6,0
148178,0,0,6,2
204327,0,1,-1,3
139983,0,0,6,1
419675,0,0,6,2
218062,0,0,6,0
174401,0,0,6,1
317309,0,1,6,2
328996,1,1,-1,3
409424,0,0,6,0
248354,0,1,-1,2
100968,0,0,6,2
330323,0,0,-1,4
276379,1,0,6,1
118637,0,1,-1,2
445968,0,0,6,2
158934,0,0,6,1
206083,0,0,6,1
430723,0,0,6,1
254177,0,0,6,0
137643,0,0,6,0
417595,1,0,6,0
437207,0,0,-1,1
393169,0,0,6,1
421298,1,0,6,0
192287,0,0,6,0
358410,0,1,-1,3
229754,0,0,6,0
429468,0,0,6,1
248119,0,0,6,0
430634,0,0,6,0
415922,1,0,-1,0
114843,1,0,6,1
347336,0,0,6,1
243961,0,0,6,2
351517,0,0,6,2
344993,0,0,6,1
210585,0,0,6,2
280920,0,0,6,1
454134,0,0,6,1
153806,1,1,6,2
384814,1,0,6,0
412224,0,0,-1,1
394014,0,1,-1,3
173598,0,1,-1,2
306482,0,0,6,1
